url_path,views_total,views_unique
/Julia-Tempering/InferenceReport.jl,1,1
/Julia-Tempering/InferenceReport.jl/actions/runs/20182514959/workflow,1,1
/Julia-Tempering/InferenceReport.jl/pull/54,1,1
