time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-29 00:00:00+00:00,1,1,,
2024-07-31 00:00:00+00:00,3,2,,
2024-08-01 00:00:00+00:00,1,1,,
2024-08-02 00:00:00+00:00,2,1,,
2024-08-04 00:00:00+00:00,5,3,,
2024-08-05 00:00:00+00:00,1,1,,
2024-08-06 00:00:00+00:00,2,1,,
2024-08-08 00:00:00+00:00,1,1,,
2024-08-09 00:00:00+00:00,2,1,,
