time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-08 00:00:00+00:00,1,1,,
2024-07-09 00:00:00+00:00,1,1,10.0,1.0
2024-07-12 00:00:00+00:00,1,1,,
2024-07-14 00:00:00+00:00,1,1,,
2024-07-15 00:00:00+00:00,2,2,,
2024-07-17 00:00:00+00:00,19,3,,
2024-07-18 00:00:00+00:00,1,1,,
2024-07-19 00:00:00+00:00,1,1,,
