time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-19 00:00:00+00:00,1,1,,
2024-09-20 00:00:00+00:00,28,5,1.0,1.0
2024-09-23 00:00:00+00:00,1,1,,
2024-09-24 00:00:00+00:00,19,5,,
2024-09-25 00:00:00+00:00,3,1,,
2024-09-26 00:00:00+00:00,3,2,,
2024-09-28 00:00:00+00:00,4,2,,
2024-09-29 00:00:00+00:00,1,1,,
