url_path,views_total,views_unique
/Julia-Tempering/InferenceReport.jl/pulls,3,1
/Julia-Tempering/InferenceReport.jl/issues,2,1
/Julia-Tempering/InferenceReport.jl,1,1
/Julia-Tempering/InferenceReport.jl/issues/21,1,1
/Julia-Tempering/InferenceReport.jl/pull/24,1,1
/Julia-Tempering/InferenceReport.jl/pull/24/files,1,1
/Julia-Tempering/InferenceReport.jl/pull/39,1,1
